Material, D [mm], U [cm/s], Direction, H [mm], Mean Force [mN], Error [mN] 
Acrylic, 12.7, 2.622000e+01, Descending, 1.275000e+01, 4.866561e+00, 1.497202e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 013, 4.934266e+00, 1.582807e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.325000e+01, 5.016942e+00, 1.536694e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.350000e+01, 4.972279e+00, 1.597839e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.375000e+01, 4.491659e+00, 2.695872e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 014, 3.490776e+00, 1.566368e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.425000e+01, 3.341735e+00, 1.508265e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.450000e+01, 3.294514e+00, 1.488479e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.475000e+01, 3.232326e+00, 1.491590e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 015, 3.189243e+00, 1.520584e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.525000e+01, 3.143799e+00, 1.492707e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.550000e+01, 3.082198e+00, 1.487331e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.575000e+01, 2.963976e+00, 1.490951e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 016, 2.849688e+00, 1.503191e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.625000e+01, 2.767904e+00, 1.510589e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.650000e+01, 2.719254e+00, 1.515830e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.675000e+01, 2.669733e+00, 1.492107e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 017, 2.626260e+00, 1.492355e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.725000e+01, 2.525279e+00, 1.500141e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.750000e+01, 2.464062e+00, 1.493114e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.775000e+01, 2.465819e+00, 1.481374e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 018, 2.444718e+00, 1.491767e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.825000e+01, 2.409415e+00, 1.485955e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.850000e+01, 2.385423e+00, 1.478903e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.875000e+01, 2.388765e+00, 1.481082e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 019, 2.350199e+00, 1.481484e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.925000e+01, 2.329740e+00, 1.481272e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.950000e+01, 2.327337e+00, 1.486724e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 1.975000e+01, 2.289480e+00, 1.485384e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 020, 2.266407e+00, 1.488398e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.025000e+01, 2.231014e+00, 1.482555e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.050000e+01, 2.209913e+00, 1.488060e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.075000e+01, 2.226163e+00, 1.481139e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 021, 2.183794e+00, 1.477005e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.125000e+01, 2.142655e+00, 1.482467e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.150000e+01, 2.126631e+00, 1.481896e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.175000e+01, 2.126171e+00, 1.483948e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 022, 2.125752e+00, 1.482101e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.225000e+01, 2.130167e+00, 1.475399e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.250000e+01, 2.107866e+00, 1.489975e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.275000e+01, 2.092823e+00, 1.486387e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 023, 2.090726e+00, 1.475441e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.325000e+01, 2.073812e+00, 1.480357e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.350000e+01, 2.040096e+00, 1.480790e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.375000e+01, 2.040604e+00, 1.478725e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 024, 2.038024e+00, 1.479899e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.425000e+01, 2.046797e+00, 1.485231e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.450000e+01, 2.022263e+00, 1.478176e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.475000e+01, 2.010526e+00, 1.486613e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 025, 1.987554e+00, 1.482623e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.525000e+01, 1.984380e+00, 1.492789e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.550000e+01, 1.971798e+00, 1.493565e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.575000e+01, 1.959694e+00, 1.488382e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 026, 1.938077e+00, 1.488654e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.625000e+01, 1.921664e+00, 1.492159e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.650000e+01, 1.916845e+00, 1.480756e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.675000e+01, 1.918576e+00, 1.485924e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 027, 1.883401e+00, 1.489354e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.725000e+01, 1.882225e+00, 1.480348e-01 
Acrylic, 12.7, 2.622000e+01, Descending, 2.750000e+01, 1.878292e+00, 1.482450e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 000, 3.689378e-01, 1.543753e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.500000e-01, 3.588249e-01, 1.539190e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 5.000000e-01, 3.682092e-01, 1.567109e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 7.500000e-01, 3.832080e-01, 1.546141e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 001, 3.740664e-01, 1.559713e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.250000e+00, 3.948264e-01, 1.545162e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.500000e+00, 3.916915e-01, 1.547891e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.750000e+00, 4.127526e-01, 1.534430e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 002, 4.202228e-01, 1.521908e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.250000e+00, 4.252250e-01, 1.552516e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.500000e+00, 4.783905e-01, 1.503385e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.750000e+00, 4.874382e-01, 1.509762e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 003, 5.184336e-01, 1.529804e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 3.250000e+00, 5.443257e-01, 1.536474e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 3.500000e+00, 5.986300e-01, 1.482363e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 3.750000e+00, 6.005212e-01, 1.494277e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 004, 6.266897e-01, 1.499411e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 4.250000e+00, 6.545860e-01, 1.512216e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 4.500000e+00, 7.172459e-01, 1.494831e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 4.750000e+00, 7.157406e-01, 1.571705e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 005, 7.621933e-01, 1.570679e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 5.250000e+00, 8.085021e-01, 1.577416e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 5.500000e+00, 9.150219e-01, 1.559421e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 5.750000e+00, 1.000289e+00, 1.601819e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 006, 1.085781e+00, 1.553250e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 6.250000e+00, 1.171035e+00, 1.582525e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 6.500000e+00, 1.267213e+00, 1.561115e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 6.750000e+00, 1.360987e+00, 1.564822e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 007, 1.462734e+00, 1.573457e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 7.250000e+00, 1.569816e+00, 1.578828e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 7.500000e+00, 1.670490e+00, 1.544599e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 7.750000e+00, 1.777816e+00, 1.548195e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 008, 1.897993e+00, 1.574581e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 8.250000e+00, 2.018433e+00, 1.590353e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 8.500000e+00, 2.131564e+00, 1.519507e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 8.750000e+00, 2.262140e+00, 1.553881e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 009, 2.433574e+00, 1.578482e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 9.250000e+00, 2.535828e+00, 1.548498e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 9.500000e+00, 2.749006e+00, 1.590333e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 9.750000e+00, 2.879908e+00, 1.581126e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 010, 3.038144e+00, 1.625215e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.025000e+01, 3.151922e+00, 1.532293e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.050000e+01, 3.327683e+00, 1.533031e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.075000e+01, 3.532971e+00, 1.574332e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 011, 3.602433e+00, 1.508279e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.125000e+01, 3.693949e+00, 1.493778e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.150000e+01, 3.713863e+00, 1.618977e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.175000e+01, 3.764160e+00, 1.554707e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 012, 3.712230e+00, 1.615678e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.225000e+01, 3.690703e+00, 1.564339e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.250000e+01, 3.695731e+00, 1.591207e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.275000e+01, 3.673677e+00, 1.560008e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 013, 3.654651e+00, 1.553491e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.325000e+01, 3.642122e+00, 1.537921e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.350000e+01, 3.544738e+00, 1.590168e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.375000e+01, 3.449556e+00, 1.603564e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 014, 3.358302e+00, 1.553946e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.425000e+01, 3.296707e+00, 1.587808e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.450000e+01, 3.232822e+00, 1.586507e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.475000e+01, 3.225203e+00, 1.540473e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 015, 3.118992e+00, 1.597679e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.525000e+01, 3.104555e+00, 1.574884e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.550000e+01, 2.979065e+00, 1.574407e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.575000e+01, 2.859511e+00, 1.538592e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 016, 2.747567e+00, 1.576276e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.625000e+01, 2.701077e+00, 1.559224e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.650000e+01, 2.620487e+00, 1.568532e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.675000e+01, 2.585876e+00, 1.599623e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 017, 2.533615e+00, 1.547409e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.725000e+01, 2.475447e+00, 1.601501e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.750000e+01, 2.435531e+00, 1.543316e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.775000e+01, 2.411624e+00, 1.603040e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 018, 2.370489e+00, 1.614635e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.825000e+01, 2.358669e+00, 1.588059e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.850000e+01, 2.315680e+00, 1.603916e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.875000e+01, 2.300502e+00, 1.623390e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 019, 2.280396e+00, 1.561290e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.925000e+01, 2.243904e+00, 1.587828e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.950000e+01, 2.220259e+00, 1.580115e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 1.975000e+01, 2.202157e+00, 1.618985e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 020, 2.178143e+00, 1.605163e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.025000e+01, 2.140240e+00, 1.600696e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.050000e+01, 2.161726e+00, 1.594373e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.075000e+01, 2.132135e+00, 1.594669e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 021, 2.102280e+00, 1.574658e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.125000e+01, 2.133005e+00, 1.599740e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.150000e+01, 2.093688e+00, 1.582877e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.175000e+01, 2.082115e+00, 1.570477e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 022, 2.084191e+00, 1.572487e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.225000e+01, 2.072458e+00, 1.572617e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.250000e+01, 2.065396e+00, 1.548798e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.275000e+01, 2.076220e+00, 1.575732e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 023, 2.051635e+00, 1.588897e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.325000e+01, 2.053023e+00, 1.565334e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.350000e+01, 2.060408e+00, 1.554342e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.375000e+01, 2.041744e+00, 1.581837e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 024, 2.055129e+00, 1.577139e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.425000e+01, 2.037435e+00, 1.573715e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.450000e+01, 2.044222e+00, 1.575402e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.475000e+01, 2.029312e+00, 1.541811e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 025, 2.015029e+00, 1.528896e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.525000e+01, 2.006252e+00, 1.566527e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.550000e+01, 1.983017e+00, 1.555132e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.575000e+01, 1.978781e+00, 1.548656e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 026, 1.978586e+00, 1.554589e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.625000e+01, 1.972928e+00, 1.538711e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.650000e+01, 1.962846e+00, 1.542690e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.675000e+01, 1.953556e+00, 1.574170e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 027, 1.965362e+00, 1.518705e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.725000e+01, 1.954172e+00, 1.541479e-01 
Acrylic, 12.7, 2.622000e+01, Ascending, 2.750000e+01, 1.938211e+00, 1.521875e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 000, 1.200157e-01, 1.543157e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.500000e-01, 2.141623e-01, 1.670547e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 5.000000e-01, 2.927865e-01, 1.488340e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 7.500000e-01, 2.383803e-01, 1.494887e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 001, 2.656268e-01, 1.481802e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.250000e+00, 2.842795e-01, 1.487428e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.500000e+00, 2.422115e-01, 1.507954e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.750000e+00, 2.677934e-01, 1.487395e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 002, 2.868679e-01, 1.489071e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.250000e+00, 2.451318e-01, 1.483166e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.500000e+00, 2.889743e-01, 1.490869e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.750000e+00, 2.956737e-01, 1.481609e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 003, 2.618825e-01, 1.492791e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 3.250000e+00, 3.287110e-01, 1.486952e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 3.500000e+00, 3.437665e-01, 1.479827e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 3.750000e+00, 3.629184e-01, 1.501326e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 004, 4.156124e-01, 1.492619e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 4.250000e+00, 4.368178e-01, 1.475556e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 4.500000e+00, 4.924178e-01, 1.488124e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 4.750000e+00, 5.265049e-01, 1.486225e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 005, 5.948938e-01, 1.497697e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 5.250000e+00, 6.431880e-01, 1.485948e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 5.500000e+00, 6.940611e-01, 1.493363e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 5.750000e+00, 7.415453e-01, 1.497033e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 006, 8.032178e-01, 1.499258e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 6.250000e+00, 8.910002e-01, 1.508465e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 6.500000e+00, 9.322327e-01, 1.503419e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 6.750000e+00, 9.920519e-01, 1.504522e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 007, 1.080755e+00, 1.486064e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 7.250000e+00, 1.152596e+00, 1.492711e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 7.500000e+00, 1.217600e+00, 1.497151e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 7.750000e+00, 1.312816e+00, 1.498818e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 008, 1.415083e+00, 1.502797e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 8.250000e+00, 1.471025e+00, 1.497519e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 8.500000e+00, 1.546043e+00, 1.503288e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 8.750000e+00, 1.649721e+00, 1.498418e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 009, 1.721523e+00, 1.509888e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 9.250000e+00, 1.805646e+00, 1.511643e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 9.500000e+00, 1.893421e+00, 1.499683e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 9.750000e+00, 1.984762e+00, 1.533121e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 010, 2.060243e+00, 1.510028e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.025000e+01, 2.166541e+00, 1.529363e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.050000e+01, 2.254248e+00, 1.513531e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.075000e+01, 2.356775e+00, 1.516626e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 011, 2.443091e+00, 1.536399e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.125000e+01, 2.507431e+00, 1.504460e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.150000e+01, 2.620962e+00, 1.543158e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.175000e+01, 2.707048e+00, 1.542152e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 012, 2.823706e+00, 1.587804e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.225000e+01, 2.888289e+00, 1.580495e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.250000e+01, 2.972756e+00, 1.572517e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.275000e+01, 3.145391e+00, 1.577080e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 013, 3.256317e+00, 1.619566e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.325000e+01, 3.275819e+00, 1.607145e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.350000e+01, 3.391082e+00, 1.609457e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.375000e+01, 3.473416e+00, 1.623027e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 014, 3.539452e+00, 1.552636e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.425000e+01, 3.554287e+00, 1.535702e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.450000e+01, 3.384689e+00, 1.610430e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.475000e+01, 2.908926e+00, 1.902607e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 015, 2.536042e+00, 1.512107e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.525000e+01, 2.432760e+00, 1.492497e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.550000e+01, 2.367308e+00, 1.491272e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.575000e+01, 2.300785e+00, 1.491776e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 016, 2.236928e+00, 1.495466e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.625000e+01, 2.185995e+00, 1.489807e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.650000e+01, 2.075186e+00, 1.483915e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.675000e+01, 2.032513e+00, 1.493804e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 017, 1.978638e+00, 1.497548e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.725000e+01, 1.957543e+00, 1.508570e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.750000e+01, 1.934362e+00, 1.508933e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.775000e+01, 1.884157e+00, 1.500359e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 018, 1.856704e+00, 1.494883e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.825000e+01, 1.841345e+00, 1.501840e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.850000e+01, 1.824684e+00, 1.504383e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.875000e+01, 1.798859e+00, 1.506423e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 019, 1.782638e+00, 1.517411e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.925000e+01, 1.796446e+00, 1.496207e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.950000e+01, 1.755093e+00, 1.491382e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 1.975000e+01, 1.761610e+00, 1.483391e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 020, 1.741183e+00, 1.498453e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.025000e+01, 1.722036e+00, 1.505294e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.050000e+01, 1.717186e+00, 1.495277e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.075000e+01, 1.690075e+00, 1.503952e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 021, 1.687639e+00, 1.499959e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.125000e+01, 1.659319e+00, 1.491554e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.150000e+01, 1.641916e+00, 1.515920e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.175000e+01, 1.626240e+00, 1.498797e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 022, 1.603508e+00, 1.504206e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.225000e+01, 1.589129e+00, 1.509223e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.250000e+01, 1.580040e+00, 1.499283e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.275000e+01, 1.564982e+00, 1.499342e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 023, 1.538835e+00, 1.497065e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.325000e+01, 1.545099e+00, 1.493133e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.350000e+01, 1.538882e+00, 1.497835e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.375000e+01, 1.518198e+00, 1.511243e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 024, 1.503425e+00, 1.496310e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.425000e+01, 1.510089e+00, 1.504146e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.450000e+01, 1.493573e+00, 1.505446e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.475000e+01, 1.490714e+00, 1.492929e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 025, 1.474757e+00, 1.498888e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.525000e+01, 1.476536e+00, 1.483635e-01 
Acrylic, 12.7, 2.367000e+01, Descending, 2.550000e+01, 1.456943e+00, 1.496161e-01 
